movie_id;movie_title
tt1358383;The Ascent of Money (2008) (TV)
tt1360860;Darbareye Elly (2009)
tt1360875;Katalin Varga (2009)
tt1361835;Das letzte Schweigen (2010)
tt1365050;Beasts of No Nation (2015)
tt1368116;Merantau (2009)
tt1368440;Branded (2012)
tt1369706;The Ward (2010)
tt1371150;This Is Where I Leave You (2014)
tt1372301;Technotise - Edit i ja (2009)
tt1372686;Coriolanus (2011)
tt1373120;Ddongpari (2008)
tt1374989;Pride and Prejudice and Zombies (2016)
tt1374992;Upside Down (2012/I)
tt1375666;Inception (2010)
tt1375670;Grown Ups (2010)
tt1376460;Transmorphers: Fall of Man (2009) (V)
tt1379177;The Disappearance of Alice Creed (2009)
tt1379182;Kynodontas (2009)
tt1379712;Alcatraz Prison Escape: Deathbed Confession (2015)
tt1380174;Paha perhe (2010)
tt1380784;Big Money Rustlas (2010)
tt1381512;Robo-geisha (2009)
tt1384927;Death of a Superhero (2011)
tt1385826;The Adjustment Bureau (2011)
tt1385867;Cop Out (2010)
tt1385956;Particle Fever (2013)
tt1386588;The Other Guys (2010)
tt1386703;Total Recall (2012/I)
tt1386932;Yip Man 2 (2010)
tt1388427;Zivot i smrt porno bande (2009)
tt1389096;Stand Up Guys (2012)
tt1389127;Texas Killing Fields (2011)
tt1389137;We Bought a Zoo (2011)
tt1390411;In the Heart of the Sea (2015)
tt1390535;The Final (2010/I)
tt1391092;Marwencol (2010)
tt1392170;The Hunger Games (2012)
tt1392190;Mad Max: Fury Road (2015)
tt1392214;Prisoners (2013)
tt1396208;Action Replayy (2010)
tt1396484;It (2017)
tt1396557;Winnebago Man (2009)
tt1397280;Taken 2 (2012)
tt1398426;Straight Outta Compton (2015)
tt1399103;Transformers: Dark of the Moon (2011)
tt1399683;Winter's Bone (2010)
tt1401113;Dante's Inferno: An Animated Epic (2010) (V)
tt1401143;Rare Exports (2010)
tt1401152;Unknown (2011/I)
tt1403130;Shi yue wei cheng (2009)
tt1403177;Hesher (2010)
tt1403214;Paradies: Liebe (2012)
tt1403865;True Grit (2010)
tt1403981;Remember Me (2010)
tt1405365;Celeste & Jesse Forever (2012)
tt1405809;Lourdes (2009)
tt1407927;180° South (2010)
tt1408101;Star Trek Into Darkness (2013)
tt1408253;Ride Along (2014)
tt1409024;Men in Black 3 (2012)
tt1410063;Jin ling shi san chai (2011)
tt1411238;No Strings Attached (2011/I)
tt1411250;Riddick (2013)
tt1412386;The Best Exotic Marigold Hotel (2011)
tt1412442;Beware the Gonzo (2010)
tt1414382;You Again (2010)
tt1416336;Extinction: The G.M.O. Chronicles (2011)
tt1416801;Kill the Irishman (2011)
tt1417108;Torrente 4 (2011)
tt1418377;I, Frankenstein (2014)
tt1418754;John Doe: Vigilante (2014)
tt1421051;Somewhere (2010)
tt1422020;Dog Pound (2010)
tt1422032;También la lluvia (2010)
tt1422136;A Lonely Place to Die (2011)
tt1422800;Beneath the Dark (2010)
tt1423894;Barney's Version (2010)
tt1423995;Stone (2010)
tt1424003;The Infidel (2010)
tt1424310;Sap ji sang ciu (2012)
tt1424327;Einayim Petukhoth (2009)
tt1424381;Predators (2010)
tt1424432;Senna (2010)
tt1424797;J'ai tué ma mère (2009)
tt1425244;Partly Cloudy (2009)
tt1425257;Su Qi-er (2010)
tt1426329;Lovelace (2013)
tt1426352;Amer (2009)
tt1426378;Kasi az gorbehaye irani khabar nadareh (2009)
tt1426748;Losers Take All (2011)
tt1427298;The Human Race (2013)
tt1428538;Hansel & Gretel: Witch Hunters (2013)
tt1428556;San qiang pai an jing qi (2009)
tt1429392;Small Town Murder Songs (2010)
tt1430132;The Wolverine (2013)
tt1430612;Brick Mansions (2014)
tt1431045;Deadpool (2016)
tt1431181;Another Year (2010)
tt1432078;Chilgeup gongmuwon (2009)
tt1433108;Faster (2010)
tt1433540;Panique au village (2009)
tt1433822;The Apparition (2012)
tt1435513;Hysteria (2011)
tt1436045;Jûsan-nin no shikaku (2010)
tt1436432;MegaFault (2009) (TV)
tt1436562;Rio (2011)
tt1437358;Mientras duermes (2011)
tt1438522;Gosa (2008)
tt1439572;Perfect Sense (2011)
tt1439573;The Sound of Insects: Record of a Mummy (2009)
tt1440129;Battleship (2012)
tt1440232;Les petits mouchoirs (2010)
tt1440292;Submarine (2010)
tt1440345;This Must Be the Place (2011)
tt1440728;The American (2010)
tt1440741;Do Começo ao Fim (2009)
tt1441326;Martha Marcy May Marlene (2011)
tt1441395;Under the Skin (2013/I)
tt1441912;The Way (2010/I)
tt1441940;Broken (2012/IV)
tt1441952;Salmon Fishing in the Yemen (2011)
tt1441953;Testament of Youth (2014)
tt1442512;Joo-yoo-so-seup-gyeok-sa-geon-too (2010)
tt1442519;Le hérisson (2009)
tt1442571;Jin yi wei (2010)
tt1445203;Hot Coffee (2011)
tt1445520;Hearat Shulayim (2011)
tt1446714;Prometheus (2012/I)
tt1447793;My Girlfriend's Boyfriend (2010)
tt1450321;Filth (2013/I)
tt1452626;Hahaha (2010)
tt1453405;Monsters University (2013)
tt1454029;The Help (2011)
tt1454468;Gravity (2013)
tt1456060;Boy Wonder (2010)
tt1456635;Goon (2011)
tt1456941;Tomorrow, When the War Began (2010)
tt1457767;The Conjuring (2013)
tt1458175;The Next Three Days (2010)
tt1460743;Jian yu (2010)
tt1462041;Dream House (2011)
tt1462667;Autoreiji (2010)
tt1462758;Buried (2010)
tt1462900;Yi dai zong shi (2013)
tt1464540;I Am Number Four (2011)
tt1464580;Stake Land (2010)
tt1464783;The Great Hip Hop Hoax (2013)
tt1465487;L'arnacoeur (2010)
tt1465522;Tucker and Dale vs Evil (2010)
tt1465533;Columbus Circle (2012)
tt1467088;Sweet Karma (2009)
tt1467304;The Human Centipede (First Sequence) (2009)
tt1468337;King-kong-eul deul-da (2009)
tt1468730;Pee chang nang (2007)
tt1470023;MacGruber (2010)
tt1470827;Monsters (2010)
tt1473397;Lucky (2011/III)
tt1474276;Samâ uôzu (2009)
tt1477076;Saw 3D (2010)
tt1477715;This Is It (2009)
tt1477837;Cedar Rapids (2011)
tt1477855;Hyde Park on Hudson (2012)
tt1478338;Bridesmaids (2011/I)
tt1478964;Attack the Block (2011)
tt1479269;L'autre monde (2010)
tt1480295;Killing Season (2013)
tt1480656;Cosmopolis (2012)
tt1481572;Happythankyoumoreplease (2010)
tt1483013;Oblivion (2013/I)
tt1483797;Redline (2009)
tt1486192;The Raven (2012/I)
tt1486834;The F Word (2013/I)
tt1488555;The Change-Up (2011)
tt1489889;Central Intelligence (2016)
tt1490017;The Lego Movie (2014)
tt1491044;The Iceman (2012)
tt1493243;The Fat Boy Chronicles (2010)
tt1493886;The Wild Hunt (2009)
tt1494772;Justice League: Crisis on Two Earths (2010) (V)
tt1498870;The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It (2010) (V)
tt1499658;Horrible Bosses (2011)
tt1499666;Kimssi pyoryugi (2009)
tt1499942;Tramontana (2009)
tt1502404;Drive Angry (2011)
tt1503769;Collapse (2009/II)
tt1504320;The King's Speech (2010)
tt1506999;Haywire (2011)
tt1508675;Le Havre (2011)
tt1509767;The Three Musketeers (2011)
tt1509787;A Bag of Hammers (2011)
tt1509803;Griff the Invisible (2010)
tt1510938;The Sunset Limited (2011) (TV)
tt1512235;Super (2010/I)
tt1512685;Los ojos de Julia (2010)
tt1515091;Sherlock Holmes: A Game of Shadows (2011)
tt1517471;Dough (2015)
tt1518812;Meek's Cutoff (2010)
tt1523483;Kaboom (2010)
tt1524137;Contraband (2012)
tt1525366;Grabbers (2012)
tt1525890;The Caller (2011)
tt1527186;Melancholia (2011)
tt1527788;Ajeossi (2010)
tt1528071;Horns (2013)
tt1528100;Exodus: Gods and Kings (2014)
tt1530509;The Human Centipede II (Full Sequence) (2011)
tt1531663;Everything Must Go (2010)
tt1531901;Byzantium (2012)
tt1532503;Beginners (2010)
tt1533117;Rang zi dan fei (2010)
tt1533749;San siu lam zi (2011)
tt1534085;Beyond the Black Rainbow (2010)
tt1535108;Elysium (2013/I)
tt1535109;Captain Phillips (2013)
tt1535438;Hope Springs (2012)
tt1535476;Shokudo katatsumuri (2009)
tt1535491;Ui-hyeong-je (2010)
tt1535616;The Divide (2011)
tt1536044;Paranormal Activity 2 (2010)
tt1538403;The Mortal Instruments: City of Bones (2013)
tt1538833;Make Believe (2010)
tt1539313;Lunopolis (2011) (V)
tt1540133;The Guard (2011)
tt1541110;The Final Girl (2010)
tt1541123;The Last Push (2012)
tt1541160;Flypaper (2011)
tt1541874;Love (2011/I)
tt1542344;127 Hours (2010)
tt1545754;Are You Here (2013)
tt1545759;À bout portant (2010)
tt1547234;Premium Rush (2012)
tt1549572;Another Earth (2011)
tt1549920;The Last Stand (2013)
tt1551621;Deu suay doo (2009)
tt1552224;Outcast (2014/I)
tt1554091;A Better Life (2011)
tt1555149;Tropa de Elite 2: O Inimigo Agora é Outro (2010)
tt1558250;GasLand (2010)
tt1559025;Amish Grace (2010) (TV)
tt1559040;Angels Crest (2011)
tt1559547;Beautiful Creatures (2013)
tt1559549;Restrepo (2010)
tt1560139;Boy (2010/I)
tt1560747;The Master (2012)
tt1560776;Oddsac (2010)
tt1560970;Neds (2010)
tt1560985;The Devil Inside (2012)
tt1561768;Essential Killing (2010)
tt1562871;Ra.One (2011)
tt1562872;Zindagi Na Milegi Dobara (2011)
tt1562918;Wedding Day (2012)
tt1563738;One Day (2011)
tt1564585;Skyline (2010)
tt1567233;Forks Over Knives (2011)
tt1567437;The Voices (2014)
tt1567609;Get the Gringo (2012)
tt1568338;Man on a Ledge (2012)
tt1568346;The Girl with the Dragon Tattoo (2011)
tt1568911;War Horse (2011)
tt1568921;Kari-gurashi no Arietti (2010)
tt1569923;Batman: Under the Red Hood (2010) (V)
tt1570728;Crazy, Stupid, Love. (2011)
tt1570989;Tiny Furniture (2010)
tt1571222;A Dangerous Method (2011)
tt1571249;The Skeleton Twins (2014)
tt1571404;I'm Here (2010)
tt1572491;Balada triste de trompeta (2010)
tt1579242;Missing Pieces (2012)
tt1580426;Repeaters (2010)
tt1581835;Daydream Nation (2010)
tt1582507;House at the End of the Street (2012)
tt1583356;Rammbock (2010)
tt1583420;Larry Crowne (2011)
tt1584016;Catfish (2010)
tt1586753;Inshite miru: 7-kakan no desu gêmu (2010)
tt1587310;Maleficent (2014)
tt1587707;Exit Through the Gift Shop (2010)
tt1587729;Pohwasogeuro (2010)
tt1587807;Mega Piranha (2010) (TV)
tt1588170;Ang-ma-reul bo-at-da (2010)
tt1588173;Warm Bodies (2013)
tt1588334;Jeff, Who Lives at Home (2011)
tt1588337;Des hommes et des dieux (2010)
tt1588398;Sleeping Beauty (2011)
tt1588875;Kak ya provel etim letom (2010)
tt1588895;Loong Boonmee raleuk chat (2010)
tt1590089;Kokuhaku (2010)
tt1591095;Insidious (2010/I)
tt1591479;Act of Valor (2012)
tt1591502;The Boys and Girls Guide to Getting Down (2011) (TV)
tt1592281;Take This Waltz (2011)
tt1592525;Lockout (2012)
tt1592527;The Black Power Mixtape 1967-1975 (2011)
tt1594562;The Innkeepers (2011)
tt1595656;To the Wonder (2012)
tt1596343;Fast Five (2011)
tt1596346;Soul Surfer (2011)
tt1596350;This Means War (2012)
tt1596363;The Big Short (2015)
tt1596365;The Woman in Black (2012)
tt1597522;Astérix & Obélix: Au service de sa Majesté (2012)
tt1598642;Z for Zachariah (2015)
tt1598778;Contagion (2011)
tt1598873;Cleanskin (2012)
tt1599348;Safe House (2012)
tt1600196;The Drop (2014)
tt1601475;Seconds Apart (2011)
tt1601913;The Grey (2011)
tt1602098;Albert Nobbs (2011)
tt1602613;Only God Forgives (2013)
tt1602620;Amour (2012)
tt1603257;ATM (2012/I)
tt1605630;American Reunion (2012)
tt1605717;Frank (2014/II)
tt1605783;Midnight in Paris (2011)
tt1606180;That's What I Am (2011)
tt1606259;Knuckle (2011)
tt1606339;Sushi Girl (2012)
tt1606378;A Good Day to Die Hard (2013)
tt1606384;Mai wei (2011)
tt1606389;The Vow (2012)
tt1606392;Win Win (2011)
tt1609479;Better Living Through Chemistry (2014)
tt1610996;Absentia (2011)
tt1611823;Da lui toi (2010)
tt1612774;Rubber (2010)
tt1613023;Beats, Rhymes & Life: The Travels of a Tribe Called Quest (2011)
tt1613062;The Music Never Stopped (2011)
tt1613750;Kon-Tiki (2012)
tt1614989;Hodejegerne (2011)
tt1615065;Savages (2012)
tt1615147;Margin Call (2011)
tt1617661;Jupiter Ascending (2015)
tt1618442;The Last Witch Hunter (2015)
tt1618448;Racing Extinction (2015)
tt1619037;Nice Guy Johnny (2010)
tt1619880;Sharktopus (2010) (TV)
tt1622547;30 Minutes or Less (2011)
tt1623288;ParaNorman (2012)
tt1623745;Little Birds (2011)
tt1624426;I Will Follow (2010)
tt1625150;Noordzee, Texas (2011)
tt1625346;Young Adult (2011)
tt1625857;Benda Bilili! (2010)
tt1626139;Donner Pass (2011)
tt1626146;Hector and the Search for Happiness (2014)
tt1627942;Zeny v pokuseni (2010)
tt1629242;Careful What You Wish For (2015)
tt1629377;Secuestrados (2010)
tt1629705;Blackthorn (2011)
tt1629757;Chasing Mavericks (2012)
tt1630603;Kuky se vrací (2010)
tt1631707;Enter Nowhere (2011)
tt1631867;Edge of Tomorrow (2014)
tt1632547;Tsumetai nettaigyo (2010)
tt1632708;Friends with Benefits (2011)
tt1633175;Carts of Darkness (2008)
tt1633334;Coals to Newcastle: The New Mastersounds, from Leeds to New Orleans (2010)
tt1634122;Johnny English Reborn (2011)
tt1634136;Violet & Daisy (2011)
tt1636826;Project X (2012)
tt1637688;In Time (2011)
tt1637706;Our Idiot Brother (2011)
tt1637725;Ted (2012)
tt1638002;Love, Rosie (2014)
tt1638328;L'amour dure trois ans (2011)
tt1638355;The Man from U.N.C.L.E. (2015)
tt1639084;Tallulah (2016)
tt1640459;Hobo with a Shotgun (2011)
tt1640548;Rampart (2011)
tt1640680;Armadillo (2010)
tt1641385;96 Minutes (2011)
tt1641841;Skin Trade (2014)
tt1641975;Citadel (2012/I)
tt1643222;Hell (2011)
tt1645080;The Art of Getting By (2011)
tt1645089;Inside Job (2010)
tt1645131;Romeo & Juliet (2013/II)
tt1645170;The Dictator (2012)
tt1646959;Kim Bok-nam salinsageonui jeonmal (2010)
tt1646967;The Art of Flight (2011)
tt1646971;How to Train Your Dragon 2 (2014)
tt1646973;La casa muda (2010)
tt1646975;Le quattro volte (2010)
tt1646987;Wrath of the Titans (2012)
tt1647477;Scalene (2011)
tt1649419;Lo imposible (2012)
tt1649444;[Rec]³: Génesis (2012)
tt1650048;Laurence Anyways (2012)
tt1650062;Super 8 (2011)
tt1650407;Få meg på, for faen (2011)
tt1650453;Kiseki (2011)
tt1650554;Kick-Ass 2 (2013)
tt1653700;The Veteran (2011)
tt1653911;Nannerl, la soeur de Mozart (2010)
tt1654523;Night Train to Lisbon (2013)
tt1655413;Le magasin des suicides (2012)
tt1655416;Mental (2012)
tt1655441;The Age of Adaline (2015)
tt1655442;The Artist (2011/I)
tt1655460;Wanderlust (2012)
tt1656186;Stolen (2012)
tt1656190;Safe (2012/I)
tt1656192;Forces spéciales (2011)
tt1657299;The Decoy Bride (2011)
tt1657507;Colombiana (2011)
tt1658837;The Tall Man (2012)
tt1659337;The Perks of Being a Wallflower (2012)
tt1659343;Universal Soldier: Day of Reckoning (2012)
tt1661199;Cinderella (2015/I)
tt1661420;Polisse (2011)
tt1661820;Cut Bank (2014)
tt1662557;Yongseoneun eupda (2010)
tt1663202;The Revenant (2015)
tt1663660;On the Ice (2011)
tt1663662;Pacific Rim (2013)
tt1664894;Cave of Forgotten Dreams (2010)
tt1666186;Vampires Suck (2010)
tt1666801;The DUFF (2015)
tt1670345;Now You See Me (2013/I)
tt1671513;Four Horsemen (2012)
tt1672723;Batman: Year One (2011) (V)
tt1672845;You Instead (2011)
tt1673434;The Twilight Saga: Breaking Dawn - Part 2 (2012)
tt1673697;The Sapphires (2012)
tt1673702;Une vie de chat (2010)
tt1673734;Jamesy Boy (2014)
tt1674771;Entourage (2015)
tt1674773;Hannah Arendt (2012)
tt1675192;Take Shelter (2011)
tt1675434;Intouchables (2011)
tt1678050;Cure for Pain: The Mark Sandman Story (2011)
tt1680114;Snowtown (2011)
tt1680133;Extraterrestre (2011)
tt1680136;Klovn: The Movie (2010)
tt1682180;Stoker (2013)
tt1683526;Detachment (2011)
tt1683876;Happy People: A Year in the Taiga (2010)
tt1683921;Nuit blanche (2011/I)
tt1684233;Welcome to the Punch (2013)
tt1684925;Wish You Were Here (2012/I)
tt1686821;Vampire Academy (2014)
tt1687247;Life in a Day (2011)
tt1687901;The Awakening (2011/I)
tt1690455;Dark Horse (2011)
tt1691917;Planes (2013)
tt1691920;I Melt with You (2011)
tt1692190;El infierno (2010)
tt1692486;Carnage (2011)
tt1692504;Wir sind die Nacht (2010)
tt1693106;Angry White Man (2011)
tt1693843;Poolboy: Drowning Out the Fury (2011)
tt1694019;Iggi (2010)
tt1698648;Girl Most Likely (2012)
tt1699185;Les hommes libres (2011)
tt1699231;Quarantine 2: Terminal (2011)
tt1700467;L'art d'aimer (2011)
tt1701210;Black Gold (2011/II)
tt1701990;Detention (2011)
tt1702014;Hoje Eu Quero Voltar Sozinho (2014)
tt1702439;Safe Haven (2013/I)
tt1702443;Justin Bieber: Never Say Never (2011)
tt1703049;Trigun: Badlands Rumble (2010)
tt1703148;The Hunter (2011/IV)
tt1703199;Grave Encounters (2011)
tt1703938;Gosa 2 (2010)
tt1704573;Bernie (2011)
tt1705773;Mega Shark vs. Crocosaurus (2010) (V)
tt1706593;Chronicle (2012)
tt1706620;Snowpiercer (2013)
tt1707386;Les Misérables (2012)
tt1707392;Lovely Molly (2011)
tt1708532;Ready (2011)
tt1709143;The Last Days on Mars (2013)
tt1711018;Vile (2011)
tt1711425;21 & Over (2013)
tt1712261;Triple 9 (2016)
tt1713476;The Bay (2012/II)
tt1714127;The Devil's Business (2011)
tt1714205;Puhdistus (2012)
tt1714206;The Spectacular Now (2013)
tt1714208;The Woman (2011/I)
tt1714209;In the Land of Blood and Honey (2011)
tt1714210;Weekend (2011/II)
tt1714915;Only Lovers Left Alive (2013)
tt1715210;Eve no jikan (2010)
tt1715873;10 Years (2011)
tt1716772;The Inbetweeners Movie (2011)
tt1719634;Snow on Tha Bluff (2011)
tt1723121;We're the Millers (2013)
tt1723811;Shame (2011)
tt1724962;Autoreiji: Biyondo (2012)
tt1726592;Before I Go to Sleep (2014)
tt1726669;Killer Joe (2011)
tt1726861;La proie (2011)
tt1727358;Panic Button (2011)
tt1727388;The Way Way Back (2013)
tt1727516;Livide (2011)
tt1727770;Absolutely Anything (2015)
tt1727790;Fire in Babylon (2010)
tt1728196;Ichimei (2011)
tt1728975;Elevator (2011/I)
tt1729226;Teddy Bear (2012/I)
tt1731141;Ender's Game (2013)
tt1734110;No One Killed Jessica (2011)
tt1735485;The Tunnel (2011/I)
tt1735898;Snow White and the Huntsman (2012)
tt1736633;Oslo, 31. august (2011)
tt1740047;The Trip (2010/I)
tt1740707;Trolljegeren (2010)
tt1741243;Pawn Shop Chronicles (2013)
tt1741273;Secret in Their Eyes (2015)
tt1742044;Jersey Boys (2014)
tt1742334;Sabotage (2014)
tt1742336;Your Sister's Sister (2011)
tt1742683;Too Big to Fail (2011) (TV)
tt1743720;The Greatest Movie Ever Sold (2011)
tt1745686;Die Wand (2012)
tt1745787;Plemya (2014)
tt1748016;Brother's Keeper (2013/I)
tt1748122;Moonrise Kingdom (2012)
tt1748179;Red Lights (2012)
tt1748197;Setup (2011/I)
tt1748207;Sound of My Voice (2011)
tt1748227;The Collection (2012/II)
tt1753813;Les adieux à la reine (2012)
tt1754228;Motivational Growth (2013)
tt1754656;The Little Prince (2015/I)
tt1756384;A vizsga (2011)
tt1756750;Starbuck (2011)
tt1757742;Emergo (2011)
tt1757746;Extracted (2012)
tt1758692;Like Crazy (2011)
tt1758795;The To Do List (2013)
tt1758830;This Is 40 (2012)
tt1760967;Ill Manors (2012)
tt1763264;No One Lives (2012)
tt1763303;The First Time (2012/I)
tt1764183;Arbitrage (2012)
tt1764234;Killing Them Softly (2012)
tt1764614;Styria (2014)
tt1764651;The Expendables 2 (2012)
tt1766085;Shut Up Little Man! An Audio Misadventure (2011)
tt1766175;Trap for Cinderella (2013)
tt1767354;Odd Thomas (2013)
tt1767382;Silent House (2011)
tt1769363;The Giant Mechanical Man (2012)
tt1770650;BKO: Bangkok Knockout (2010)
tt1772240;Apollo 18 (2011)
tt1772250;La cara oculta (2011)
tt1772264;Eliza Graves (2014)
tt1772288;Danny Collins (2015)
tt1772341;Wreck-It Ralph (2012)
tt1772925;Jiro Dreams of Sushi (2011)
tt1776196;Hagane no renkinjutsushi: Mirosu no seinaru hoshi (2011)
tt1778304;Paranormal Activity 3 (2011)
tt1779076;The Jeffrey Dahmer Files (2012)
tt1780762;Aftershock (2012)
tt1781769;Anna Karenina (2012/I)
tt1781781;Born to Race (2011) (V)
tt1781812;Exit Humanity (2011)
tt1781922;No Escape (2015/I)
tt1783422;Zwei Leben (2012)
tt1783732;John Dies at the End (2012)
tt1786751;CBGB (2013)
tt1787837;We Were Here (2011/I)
tt1788391;Kill List (2011)
tt1790834;Simon Killer (2012)
tt1790864;The Maze Runner (2014)
tt1790885;Zero Dark Thirty (2012)
tt1790886;The Campaign (2012)
tt1791528;Inherent Vice (2014)
tt1791614;Struck by Lightning (2012)
tt1791681;Treehouse (2014)
tt1797469;Page Eight (2011) (TV)
tt1798188;Kokuriko-zaka kara (2011)
tt1798243;Rudderless (2014)
tt1798684;Southpaw (2015)
tt1798709;Her (2013)
tt1799508;After (2012/I)
tt1800241;American Hustle (2013)
tt1800246;That Awkward Moment (2014)
tt1801096;Sexy Evil Genius (2013) (V)
tt1805297;Les femmes du 6e étage (2010)
tt1809398;Unbroken (2014/I)
tt1810798;L'hiver dernier (2011)
tt1815763;Interview with a Poltergeist (2007)
tt1815862;After Earth (2013)
tt1816518;Ernest et Célestine (2012)
tt1817081;A Case of You (2013)
tt1817273;The Place Beyond the Pines (2012)
tt1817771;Freaks of Nature (2015)
tt1819513;Dreams of a Life (2011)
tt1821480;Kahaani (2012)
tt1821549;Nebraska (2013)
tt1821593;Rundskop (2011)
tt1821641;The Congress (2013)
tt1823672;Chappie (2015)
tt1825157;The Double (2013)
tt1825918;Phineas and Ferb the Movie: Across the 2nd Dimension (2011) (TV)
tt1826813;Petunia (2012)
tt1827487;Bir Zamanlar Anadolu'da (2011)
tt1827512;Le gamin au vélo (2011)
tt1828247;Money as Debt (2006)
tt1830713;Big Ass Spider! (2013)
tt1830792;Romeos (2011)
tt1832382;Jodaeiye Nader az Simin (2011)
tt1832453;Saranghanda, saranghaji anneunda (2011)
tt1833844;Berberian Sound Studio (2012)
tt1836912;Shaitan (2011)
tt1837613;Northern Soul (2014)
tt1837703;The Fifth Estate (2013)
tt1837709;Winter's Tale (2014)
tt1838571;Juan de los muertos (2011)
tt1839492;Ruby Sparks (2012)
tt1839494;Hoshi o ou kodomo (2011)
tt1839596;Rockstar (2011)
tt1839654;The Magic of Belle Isle (2012)
tt1840309;Divergent (2014)
tt1840417;The Words (2012)
tt1843866;Captain America: The Winter Soldier (2014)
tt1846487;Reality (2012/II)
tt1847731;Tomboy (2011)
tt1848824;Claustrofobia (2011)
tt1850397;The Loft (2014)
tt1853563;Foo Fighters: Back and Forth (2011)
tt1853643;Why Stop Now? (2012)
tt1853728;Django Unchained (2012)
tt1853739;You're Next (2011)
tt1854513;Blancanieves (2012)
tt1854564;Percy Jackson: Sea of Monsters (2013)
tt1855199;End of Watch (2012)
tt1855325;Resident Evil: Retribution (2012)
tt1855401;Tim and Eric's Billion Dollar Movie (2012)
tt1858481;Last Passenger (2013)
tt1859446;Alpeis (2011)
tt1859650;To Rome with Love (2012)
tt1860152;17 filles (2011)
tt1861982;A-i-deul... (2011)
tt1862079;Safety Not Guaranteed (2012)
tt1863192;Simindis kundzuli (2014)
tt1865425;Kumaré (2011)
tt1865505;Song of the Sea (2014)
tt1865573;Bad Kids Go to Hell (2012)
tt1866230;Reel Love (2011) (TV)
tt1866249;The Sessions (2012)
tt1867091;The Reconstruction of William Zero (2014)
tt1869309;Black Pond (2011)
tt1869716;The East (2013)
tt1870425;Mac & Devin Go to High School (2012)
tt1872818;Liberal Arts (2012)
tt1876277;Into the White (2012/I)
tt1876349;Jersey Shore Shark Attack (2012) (TV)
tt1877543;247°F (2011)
tt1877832;X-Men: Days of Future Past (2014)
tt1878841;The Darkness (2016/I)
tt1881002;Maggie (2015/I)
tt1883180;En duva satt på en gren och funderade på tillvaron (2014)
tt1891923;The Hoarder (2015)
tt1893256;Hummingbird (2013/I)
tt1894476;How I Live Now (2013)
tt1895587;Spotlight (2015/I)
tt1899353;Serbuan maut (2011)
tt1901040;Wrong (2012/I)
tt1905041;Furious 6 (2013)
tt1905042;Standing Up (2013/II)
tt1906426;Michael (2011/II)
tt1907668;Flight (2012/I)
tt1907779;The Dinosaur Project (2012)
tt1911600;Miss Bala (2011)
tt1911644;The Call (2013/II)
tt1912398;God Bless America (2011)
tt1912982;A Little Bit Zombie (2012)
tt1920849;Bachelorette (2012)
tt1920945;Good Vibrations (2012)
tt1922561;Book chon bang hyang (2011)
tt1922645;La fée (2011)
tt1922777;Sinister (2012/I)
tt1924394;The Angels' Share (2012)
tt1924429;Trance (2013/I)
tt1925435;Frankenstein's Army (2013)
tt1928337;Mine Games (2012)
tt1928340;After the Dark (2013)
tt1930294;Black Rock (2012)
tt1931388;Beware of Mr. Baker (2012)
tt1931470;La guerre est déclarée (2011)
tt1931533;Seven Psychopaths (2012)
tt1932767;What Maisie Knew (2012)
tt1935156;Jodorowsky's Dune (2013)
tt1935179;Mud (2012)
tt1935896;The ABCs of Death (2012)
tt1935902;The Brass Teapot (2012)
tt1935914;Los últimos días (2013)
tt1937133;De l'autre côté du périph (2012)
tt1937149;El cuerpo (2012)
tt1937264;Now Is Good (2012)
tt1937390;Nymphomaniac: Vol. I (2013)
tt1939659;Carrie (2013)
tt1942828;Children of Sorrow (2012)
tt1948150;Singham (2011)
tt1951095;Child of God (2013)
tt1954315;Borgman (2013)
tt1954470;Gangs of Wasseypur (2012)
tt1954701;Oh Boy (2012)
tt1954955;The Money Masters (1996)
tt1954972;The Rift (2012/I)
tt1959332;American Mary (2012)
tt1959409;Imaginaerum (2012)
tt1961675;Yeralti (2012)
tt1964418;Tomorrowland (2015)
tt1964624;Dans la maison (2012)
tt1965065;Save the Date (2012/I)
tt1966604;The Imposter (2012)
tt1971325;Autómata (2014/I)
tt1971352;Compliance (2012)
tt1971403;General Education (2012)
tt1972571;A Most Wanted Man (2014)
tt1972663;Into the Abyss (2011)
tt1977747;Chop Kick Panda (2011) (V)
tt1977895;Resolution (2012/III)
tt1979319;Rurôni Kenshin: Meiji kenkaku roman tan (2012)
tt1979320;Rush (2013/I)
tt1979388;The Good Dinosaur (2015)
tt1980209;Pain & Gain (2013)
tt1980929;Begin Again (2013/II)
tt1981080;Tai Chi 0 (2012)
tt1981107;The Young and Prodigious T.S. Spivet (2013)
tt1981677;Pitch Perfect (2012)
tt1982113;Gerhard Richter - Painting (2011)
tt1984153;Excision (2012)
tt1984177;Hwa-i-teu: Jeo-woo-eui mel-lo-di (2011)
tt1988621;Exists (2014)
tt1989475;Chained (2012/I)
tt1990181;Brake (2012/I)
tt1990216;El Gringo (2012)
tt1990314;Robot & Frank (2012)
tt1991031;Digging Up the Marrow (2014)
tt1993428;Jian hu nu xia Qiu Jin (2011)
tt1995341;It's a Disaster (2012)
tt1999995;Would You Rather (2012)
tt2002718;Machete Kills (2013)
tt2004420;Neighbors (2014/I)
tt2005374;The Frozen Ground (2013)
